2019-03-09 14:03:03,155:INFO main (ContextLoader.java:305) - Root WebApplicationContext: initialization started
2019-03-09 14:03:09,890:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/topic/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.TopicController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.topic.UpdateTopicReqDTO>)
2019-03-09 14:03:09,891:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/topic/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.TopicController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.topic.DeleteTopicReqDTO>)
2019-03-09 14:03:09,892:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/topic/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.TopicController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.topic.CreateTopicReqDTO>)
2019-03-09 14:03:09,892:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/topic/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.TopicModel>> com.ygbc.brain.business.management.web.controller.TopicController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.topic.QueryTopicListReqDTO>)
2019-03-09 14:03:09,893:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/topic/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.TopicModel> com.ygbc.brain.business.management.web.controller.TopicController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.topic.QueryTopicDetailReqDTO>)
2019-03-09 14:03:09,895:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/participantPoolChart/update],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ParticipantPoolChartController.update(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.participant_pool_chart.UpdateParticipantPoolChartReqDTO>)
2019-03-09 14:03:09,896:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/participantPoolChart/delete],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ParticipantPoolChartController.delete(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.participant_pool_chart.DeleteParticipantPoolChartReqDTO>)
2019-03-09 14:03:09,897:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/participantPoolChart/create],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp com.ygbc.brain.business.management.web.controller.ParticipantPoolChartController.create(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.participant_pool_chart.CreateParticipantPoolChartReqDTO>)
2019-03-09 14:03:09,897:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/participantPoolChart/list],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<java.util.List<com.ygbc.brain.business.management.api.model.ParticipantPoolChartModel>> com.ygbc.brain.business.management.web.controller.ParticipantPoolChartController.list(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.participant_pool_chart.QueryParticipantPoolChartListReqDTO>)
2019-03-09 14:03:09,898:INFO main (AbstractHandlerMethodMapping.java:534) - Mapped "{[/participantPoolChart/detail],methods=[POST]}" onto public com.ygbc.brain.base.rpc.Resp<com.ygbc.brain.business.management.api.model.ParticipantPoolChartModel> com.ygbc.brain.business.management.web.controller.ParticipantPoolChartController.detail(com.ygbc.brain.base.rpc.Req<com.ygbc.brain.business.management.api.dto.participant_pool_chart.QueryParticipantPoolChartDetailReqDTO>)
